local_id,name,longitude,latitude,type,region,uuid
1074,Asola v. Carducci,10.407601456011976,45.220560104644285,METEO,L,1eb59cad-df75-402b-b498-1f0383540d16
846,Edolo Pantano d`Avio,10.472817754713557,46.1770002163179,METEO,L,1320c699-e287-4011-9df6-27fc2498daf5
57,Branzi Caserma Carabinieri,9.75912783256968,46.0018575585613,METEO,L,11a18883-bdc1-4727-83c0-574d1d019722
1202,Vercana,9.324676976148888,46.18184257309385,METEO,L,026ee58a-20f4-404f-bc1a-967a545f4aee
1222,Cavargna,9.110834411077645,46.09154660527014,METEO,L,5f28afc3-84fa-4162-9386-0bc334bfb17e
1075,Edolo Centrale ENEL,10.340473514382968,46.16907080571305,METEO,L,67b48aa8-9d39-42b1-90ff-ec54519a8442
1214,Oltre il Colle Acquedotto,9.767460427844235,45.88984523769301,METEO,L,9a5cdd6a-edab-49ae-ad7c-8b228e13de42
58,Carona Lago Fregabolgia,9.863057198828766,46.02443987306136,METEO,L,789149a6-e08e-4f23-8b04-613769064468
102,San Colombano al Lambro,9.488996837896474,45.171918959009645,METEO,L,82015125-2ee7-45d6-a0b3-07210bef0f69
106,Varzi Nivione,9.179491628449293,44.807399892628766,METEO,L,9997f876-9530-48ce-b3c9-3911a9a6505e
107,Sondrio Fond.Fojanini,9.850940145467526,46.167553376526,METEO,L,c2bfe904-7cf4-4157-afb8-30c32efbc5c2
108,Samolaco v.Vignola,9.426654061947305,46.23610160988358,METEO,L,738bc5eb-bd72-41b2-b24c-3df4344fa48e
110,Gonzaga,10.767523213415817,44.96446889800069,METEO,L,32c32f11-2087-47c4-87a9-8e0b998ba224
111,Cassina Valsassina Moggio,9.497502220579186,45.91309369355323,METEO,L,908b5bbc-36a8-4cf5-a252-40dfe9e651d2
114,Landriano Cascina Marianna,9.26715311477454,45.32059361110084,METEO,L,802d6a4d-806a-4653-9fbf-82761e08805d
119,San Giovanni Bianco Cornalita,9.639112837494569,45.86969089938538,METEO,L,c0a741ad-0e02-455e-a951-f1ea903acfa7
125,Castello d'Agogna,8.700571652227913,45.246800446962254,METEO,L,46237c86-58cb-4c75-9401-2fd4f77f9d07
127,Casatenovo tetto,9.309144812286515,45.70194614072786,METEO,L,1fdb2162-7059-407a-bbca-33e1c076449a
129,Capo di Ponte v.Briscioli,10.34250260860311,46.026563542472815,METEO,L,50564f44-f705-4ed5-8009-35b89eeb8813
132,Bergamo v.Stezzano,9.658768470289832,45.66051928748766,METEO,L,83336f64-58f8-45c1-9fa3-7be1bb3c67a2
134,Corzano Bargnano,10.039027376964667,45.43372847020967,METEO,L,98745545-b663-4ede-aad5-040f5679d3f6
136,Persico Dosimo,10.058815853817418,45.16362871220641,METEO,L,336f8007-e0e2-42d0-8783-d35178c8d480
137,Rivolta d'Adda Ist. Spallanzani,9.52068900696699,45.444090523311516,METEO,L,378cbc99-2c6b-420e-a470-b2bc246747a8
139,Virgilio Mantova Cerese,10.792648102258525,45.115047425792355,METEO,L,cfcc7247-6b2c-47eb-b25c-31b63cc585aa
212,Canzo,9.318132023436622,45.84813790508536,METEO,L,5908bdb0-f3f3-4bec-bd8f-ee22f9659acf
214,Bigarello,10.887128700975579,45.18849105038444,METEO,L,edf60dfe-9241-41f5-abd7-2eedea07619d
832,Lanzada Palù,9.884519789844443,46.29290281845888,METEO,L,4976b502-f606-45a1-be4d-82d8142cd49e
833,Gerola Alta Pescegallo,9.571116796075925,46.0261906266171,METEO,L,30d817a8-3005-4e56-8520-f43b554b33bc
835,Valdisotto Oga S. Colombano,10.305951823970043,46.45356305894081,METEO,L,5e632c40-9725-4d3c-8e46-2bb1dd38733f
836,Aprica,10.148256664341748,46.1296816331299,METEO,L,8c2d3f21-9c71-4796-a70c-89c1d2ab62ae
847,Carona Carisole,9.793799590056548,46.03852339399498,METEO,L,cc337df7-6800-4f0b-900c-5ce424a61f3d
848,Livigno La Vallaccia,10.188728513795667,46.47730494291044,METEO,L,d8c008ec-fb10-4907-802e-8d348d0c2109
900,Chiari,9.937768713461718,45.522213315999174,METEO,L,37ebcced-d5dd-401d-ac86-6d9cbabefd4e
998,Laveno-Mombello p.zza Matteotti,8.61868470587428,45.909913257580605,METEO,L,8b7bca8d-1c54-43af-b8a3-18c90dc7da49
999,Laveno-Mombello Poggio S.Elsa,8.638185708619893,45.91099372061516,METEO,L,91cf54ef-816a-4b1b-a339-f1b8f14988ac
141,Vertemate con Minoprio serre,9.085488499092358,45.71901089635149,METEO,L,7f2dc954-002d-4cfe-a341-38654f52b62b
142,Caiolo,9.792518875272254,46.15492316813672,METEO,L,9c6e3437-d0df-4186-9a33-639a8f4063fa
144,Madesimo Spluga,9.348122957946567,46.4716582729432,METEO,L,3dca7c62-d548-4b4b-9c60-1f577182266a
145,Darfo Boario Terme,10.17735680898138,45.87460210989037,METEO,L,a5aa4a30-5c26-49ff-a62f-43407f2c16af
146,Mezzoldo Passo S.Marco,9.628646994972508,46.038255091957716,METEO,L,edcf7cf9-7fac-458c-8840-ce4e8028f28a
148,Arconate SMR,8.847321929216262,45.54851735741946,METEO,L,3f681b3f-ea08-42d7-9c76-c50536ea8e1c
851,Treviso Bresciano Cavacca,10.49916508690631,45.724156472747715,METEO,L,b7baadc2-2f3b-462d-89cc-a31997ab5d2a
1076,Chiavenna Inferno,9.37652772232262,46.3254397805223,METEO,L,993e7208-9260-41ef-8dbe-d3955f5c757e
1297,Spinadesco v.Battisti,9.930596472272326,45.150468869856816,METEO,L,72eb7d50-5732-42d8-985e-4f8fcd7f014d
60,Villa di Chiavenna,9.512031889439431,46.33198716063755,METEO,L,bb1a3fbf-f371-42b7-b5e5-2c26611bb9e6
1899,Bereguardo Fornasetta,9.021910873269455,45.26278148198283,METEO,L,7087526d-68af-4c1a-9aa5-8b7e3b6c48c5
1974,Grone San Fermo,9.935872972330552,45.744156277136966,METEO,L,f24ede4e-337a-4dac-925a-43ee66aab147
857,Santa Margherita di Staffora Passo del Giovà,9.216637428084992,44.68377850348632,METEO,L,268d6694-eb50-4353-a0f7-619aa2a3b8d0
28,Chiesa in Valmalenco Alpe Entova,9.834123382219671,46.32141528836431,METEO,L,2b021143-4308-47da-90cc-105a08d11d65
1510,Monza v.Monte Generoso,9.245807488805221,45.58862552802921,METEO,L,0c8ced7b-09a0-4c8b-88a9-a99af2af68d0
1511,Rescaldina,8.95289667553321,45.60784533497315,METEO,L,5c50c5ca-0225-481d-9872-f1253c053f80
1512,Pogliano Milanese,9.005199956067523,45.535576719250145,METEO,L,f684c983-6bf8-4390-aec3-ba9367241d5a
1420,Gordona,9.339203152913957,46.29151911107429,METEO,L,a05ba361-2a94-4335-bf92-83da15072354
61,Valdisotto Arginone,10.353980048858165,46.384380971659404,METEO,L,49e922fb-0fde-4905-991e-9dcf22605ccc
27,Chiesa in Valmalenco Alpe dell' Oro,9.76306882659023,46.321461574123596,METEO,L,2b407e96-a5e4-45dc-ac3a-be7e343b19fc
78,Tirano Monte Masuccio,10.17331625898132,46.244088713270024,METEO,L,6269251a-7b02-4b44-821b-9a0a1fe5e354
1077,Oltre il Colle Zambla,9.78893967466926,45.891193045896635,METEO,L,3a17f1a5-fe7a-40fb-8d21-881c56e5d5ac
1078,Orio Litta SS234,9.532131039528538,45.16570401703093,METEO,L,0684fabc-739d-4c27-ad38-1e7049c35fd6
1079,Sesto Calende alzaia,8.637492070417693,45.72412027585781,METEO,L,ccfa9541-25bb-4b20-ab0b-4f721f7c553a
1211,Castronno,8.82075558870268,45.748730816584875,METEO,L,176a0be7-a36d-4df9-957a-0cb434dc79fa
150,Pieve San Giacomo,10.195261229381748,45.12182840590846,METEO,L,eb114048-df01-45f3-9bd2-6edd344623c6
1324,Limone sul Garda,10.790041404031163,45.80682631535527,METEO,L,46297826-7be7-4363-a18e-7b403af3803a
1325,Collio Memmo,10.315518370560413,45.81135931846123,METEO,L,c40abb5c-ff10-44b4-8abe-85a77009a274
1326,Toscolano-Maderno,10.616881058085147,45.63641191007713,METEO,L,dceb459b-1e68-4872-87f4-ef6ceb3c8eac
147,Cinisello Balsamo Parco Nord,9.20560341214932,45.5426646784016,METEO,L,1fdbe2af-4653-4975-b600-600e35e77a1e
1327,Milano v.Rosellini,9.194354974831441,45.49007287851451,METEO,L,5d7358e6-b84c-4377-a19e-15855bf8172c
1328,Teglio S. Giacomo,10.038477988191712,46.1582723086524,METEO,L,25529b09-28ca-4190-be06-27606d0e27a5
1329,Lavena Ponte Tresa via della Boschiva,8.850242265176595,45.971690301316634,METEO,L,e84508df-1a32-4cea-922f-cb37d9f0b5d6
1330,Olgiate Comasco v.Repubblica,8.972629613820208,45.77306208045847,METEO,L,14bd1f14-382d-462c-8c78-8ea2c33efcfe
140,Motta Visconti SMR,8.988562726793255,45.281956197427846,METEO,L,689e2480-98a1-4473-abf4-b029f162967b
1219,Casalbuttano ed Uniti,9.96349170050652,45.25595602117305,METEO,L,0b8a4765-4780-42c7-a569-df1c3ee83691
1341,Bosisio Parini Imbarcadero,9.28691508743616,45.803523458138656,METEO,L,fc6bc42f-22dc-4730-a54e-45eb45dad722
1342,Ponte in Valtellina Lago Reguzzo,9.969993307685913,46.09651166584453,METEO,L,4f4b4888-194e-47c7-8a49-6e7018f2b320
1343,Lanzada Passo Marinelli,9.915147774061634,46.34980205020121,METEO,L,9c0303b6-d78e-4ff4-ba41-b32fafd79105
1345,Piazzatorre,9.693284786503215,45.99338358665828,METEO,L,50745b9f-4e78-4241-9e0a-05ad094c907a
1346,Campodolcino Alpe Motta,9.368831613649158,46.42312127327754,METEO,L,3d6528fc-0139-438e-8fff-20c0105c75c0
1347,Barzio Piani di Bobbio,9.50113070001856,45.95949319076256,METEO,L,dcbeaa13-6152-4842-ba49-dabd000722ed
1348,Gambolò via Roma,8.86333200702513,45.247786292099946,METEO,L,b6bc190e-00c4-4fcc-a994-152c1623ba7f
1349,Rivolta d'Adda SP 4,9.498261045470878,45.47609982668743,METEO,L,f6d738be-b697-464c-9193-136c6e7e1e71
1350,Locate di Triulzi v. Staffora,9.202665426569475,45.35926119035788,METEO,L,0f9b1aeb-959f-4827-bb07-7667a45a9514
1351,Salerano sul Lambro SP115,9.380727928541623,45.30034230843948,METEO,L,9d6afd9d-dd59-4e6b-baa1-176be90642e0
1352,Calvisano Mezzane,10.402463389372352,45.3476344909781,METEO,L,894fbb0b-3de5-438a-967b-33b660d52046
823,Piazza Brembana vivaio,9.672774505299234,45.94610999784736,METEO,L,d5f43c39-45fb-4860-9bfa-6ff4b6bd851d
166,Mantova Lunetta2 SMR,10.823931433968092,45.157985278189244,METEO,L,b0b48e4c-4710-43fa-8751-7cea451d294a
133,Bema,9.569334700408506,46.10551877576103,METEO,L,3f46c929-892d-4426-bc97-eaf14fa60e2f
1359,Breno Lago Della Vacca,10.442716428689312,45.957496834144656,METEO,L,a6b053c0-bfd8-4445-acb3-02b351c21fb8
1360,Clusone SP 671,9.933128277592514,45.88094395586997,METEO,L,a8d1a655-ec79-4bae-8177-633337d212a4
100,Milano Lambrate,9.257515399681068,45.49677982403948,METEO,L,8ff8a0ed-c695-4895-b73a-4f7ef84aea6d
1365,Bione,10.32736288461117,45.667218260274865,METEO,L,6b60edce-ab6e-4b16-9caa-abf1d42371d6
1366,Porlezza torrente,9.140799377952803,46.03777316988709,METEO,L,ffe468b0-f593-4273-bd94-fd5f30a4a4dd
1367,Bagolino SP669,10.452195109199993,45.8385959381167,METEO,L,214db0c1-cb22-470d-a730-160732e49343
1370,Gera Lario Ponte del Passo,9.405397584143328,46.17280074719258,METEO,L,81346b72-4536-42b0-bee9-34370489567a
1371,Brembilla,9.609252582119412,45.8147522883702,METEO,L,1da0e184-422e-41af-919c-1372efb19801
1372,Garzeno,9.24783893889176,46.132156427606844,METEO,L,7e39037a-babd-480f-9093-67c6e3242be9
1375,Varano Borghi,8.712323647148091,45.766393707414714,METEO,L,cf0a997a-831f-43a9-9763-b0317e3411b1
1376,Puegnago del Garda,10.500343116277602,45.5798285986204,METEO,L,0525b8fa-9a50-4a4d-b687-7374efa7e483
1377,Capo di Ponte v.Bona,10.341897414828217,46.03038681387158,METEO,L,ca948618-bd61-4ac3-99f6-eb92250f4fc5
1378,Tignale Oldesio,10.720923575669387,45.73262375727504,METEO,L,45819a5e-0780-4b8e-adff-8f0290e575fc
1379,Gargnano,10.61740677213208,45.72996009420703,METEO,L,8e45fe16-a3de-498b-813b-f78082b13902
1380,Tremezzo,9.214075142242038,45.98771660100418,METEO,L,c6c4a828-73cd-4566-9269-45895cfeb5e2
1381,Castiglione Olona v. XXIV Maggio,8.866102103755239,45.75870276658377,METEO,L,d66689ba-8df9-4629-bae5-8b3612b6863d
1206,Cavaria con Premezzo v. Cantalupa,8.807691068181894,45.68949337565816,METEO,L,dcc356ce-dd16-4eb0-aa40-95473721f5c2
1233,Lurago Marinone,8.98833547049708,45.704965032524214,METEO,L,80278369-2db7-4f82-8b9d-2a76adf310c8
1382,Veddasca Monte Cadrigna,8.768815132883134,46.07182707589298,METEO,L,11213d20-58e7-4943-b009-683f7b0cd80b
1383,Sarezzo v.della Fonte,10.187096209540632,45.66779897910953,METEO,L,efeaad99-a9f1-4e7a-a6b3-923d5688443e
856,Fortunago,9.19498278361842,44.91249258331864,METEO,L,2d533b91-9cd0-4f7c-8078-465afbe70a06
868,Lesmo Peregallo,9.299103315757197,45.635177402635755,METEO,L,966ec47b-46e1-419c-9f0d-e780a153d59a
1545,San Siro Alpe Rescascìa,9.238323435918229,46.071947417956004,METEO,L,a33d674a-8fc1-4d3d-9e0a-82494389225a
1546,Rho Scalo Fiorenza - Prato,9.087923300302434,45.51781084679456,METEO,L,50c945e3-bd81-4e5f-87eb-492d3617bc95
1547,Rho Scalo Fiorenza - Tetto,9.091609926370014,45.51728588547899,METEO,L,9ea2d548-f66d-4f56-9228-ca08040a8205
1549,Darfo Boario Terme Cav. Vittorio Veneto,10.173583687176228,45.87654905446871,METEO,L,c5bcf51b-1240-4f6d-ae33-490427d4e927
1553,Mozzanica v.Donizetti,9.682488661964785,45.47736192966103,METEO,L,20ff589c-f2e2-45b5-a7a5-cc1327b2158b
1555,Manerba del Garda Dusano,10.566619674481315,45.54369941034534,METEO,L,fe481522-b254-4c60-a52a-d8a716310719
8,Spriana Ponte sul Mallero,9.86339383247257,46.21670843699996,METEO,L,b1fb9790-df66-4ac6-9259-2b42383f493a
9,Sondrio Ponte Eifell,9.866290464580556,46.170039108623946,METEO,L,a4914c92-d9ae-4954-bbda-b7b537b2e253
1303,Cremona v.Gerre Borghi,10.069230734956498,45.10953938027215,METEO,L,2f49ae24-a06f-433a-9780-93cea976d54b
1862,Broni,9.223860816957979,45.044480393441056,METEO,L,8e77264c-194c-49be-a0d2-014c9da1bd10
1692,Bienno Piazze,10.291240949697025,45.92751023611215,METEO,L,ca748537-29b8-4d82-94fc-e3ea2e66b4c1
1870,Rivolta d'Adda Monfalcone,9.515379878482612,45.4929460621017,METEO,L,6af2476f-5952-4d61-9975-a58ca00943f1
1871,Tavernola Bergamasca Gallinarga,10.054220035954822,45.6963302062322,METEO,L,d21eb6ea-acfb-47da-ad45-109c149f414c
1872,Lasnigo s.Alessandro,9.26121360800275,45.885643510922414,METEO,L,93e59392-1527-4707-9d4e-0293f8851aa8
1679,Sormano rifugio Alpetto,9.235068813288406,45.90514139039166,METEO,L,5de9e98c-e159-494b-b180-8da6ad6e12c6
1873,Abbiategrasso Strada Casalina,8.889705636733689,45.39465495024529,METEO,L,381ecb21-01c5-413a-97a7-280a4f664009
1874,Magenta cascina Mainaga,8.854408992642751,45.45806524380926,METEO,L,7d3a7d3e-c1e0-433c-8826-5517649dbabd
1875,Opera Ponte Matteotti,9.192426151446794,45.378271735110665,METEO,L,4042d321-a7b9-4ba9-94d2-642073f2a6c1
817,Pavia SS 35,9.14666411623237,45.18062204522296,METEO,L,f5c57df7-99d2-458d-9179-88ef00e8f017
816,Sermide e Felonica SP 91,11.289925972511382,45.015363087231634,METEO,L,b53d2996-35cd-4a96-b9c9-3bfc8185eb30
874,Sarnico v. Roma,9.956880147525977,45.6659359725519,METEO,L,129e3b0c-af0d-4cb7-a8b9-fa65c4fdab9f
1876,Tirano Via Poschiavino,10.15013590398028,46.20995305241967,METEO,L,60b7758d-8ed8-4fbe-9c3f-571e740f626d
1877,Asola v.Industria,10.397070815281392,45.22535225248949,METEO,L,29f14f78-9999-4bfd-b32d-71d4b34c4d3c
1878,Calcinato Ponte Santa Maria,10.403366658546977,45.455873329218115,METEO,L,089dd279-46bd-4215-ab87-51cb13984300
1879,Montichiari Boschetti,10.414061919211548,45.402759840985176,METEO,L,19ee818a-a07c-47be-82c2-6fc8f466ba32
858,Santa Margherita di Staffora Casanova,9.239041605384262,44.76803190890912,METEO,L,ad47bbea-810d-4291-8537-b62fcaa84760
1880,Lomello Cantona,8.808299136909968,45.121477251705215,METEO,L,d2b72433-733a-4324-bd50-ef1909431c00
1881,Mezzana Bigli Passerella,8.877425675828292,45.06382594000262,METEO,L,f51309d4-214a-4c17-9343-90669a4eb836
1889,Val Masino Merdarola,9.581636351731035,46.22931618794695,METEO,L,2491441d-f6a9-423e-a4b8-5f81deb115d7
859,Luino v. Piero Chiara,8.742723870723832,46.004134164051614,METEO,L,d613d963-f33b-455e-901b-f2acf5d16fa7
1864,Vistarino,9.315931251685086,45.19640116679237,METEO,L,dbb6bbd3-e51a-4f22-94e9-5a7592baab0b
1865,Cernobbio Ponte Nuovo,9.067692742417403,45.83674293018745,METEO,L,a23cce15-3690-4935-a4a4-d0ddb9a8bf47
1867,Pralboino SP64,10.2093595565456,45.268352509643904,METEO,L,ce153276-2012-40fd-83bd-38632a775325
1868,Marcaria Argine Oglio,10.52894191522671,45.11674983100679,METEO,L,81c1e35b-0817-44a3-9fd6-8159e9a80ea8
1869,Sorico Ponte del Passo,9.405111922834683,46.17271175906954,METEO,L,5e7fd315-410c-40b6-8848-356e4cb95276
12,Valdidentro Arnoga,10.24200573511197,46.45882031954811,METEO,L,7586af1f-38ea-4028-8f20-26d04ae42bc1
503,Milano P.zza Zavattari,9.141786267186658,45.47606340509791,METEO,L,72529a17-07b8-4029-955b-8a7f5c380364
620,Milano v.Brera,9.189110383708842,45.47165629324304,METEO,L,d902904b-4303-4b70-920d-6b3deb991bf7
559,Somma Lombardo v.Facchinetti,8.71269145828479,45.649537127292405,METEO,L,714da01d-d45c-4f59-b63f-0db23f5f38f6
512,Carate Brianza v.De Gasperi,9.234591661788048,45.672024734078455,METEO,L,06d70e2e-3a42-4f50-980e-5a3be6a28900
501,Milano v.Marche,9.190933555313624,45.49631644365102,METEO,L,9c17496c-3b8b-40f1-95c5-297725101c45
1422,Bergamo v.Maffei,9.674652773656335,45.6951969397896,METEO,L,0aea1fba-ffa8-4685-89b4-74cedccf7856
557,Lonate Pozzolo v.Veneto,8.7407965765392,45.59402351710858,METEO,L,bd2de8fe-7fe5-4b67-be32-c5931e8d9220
555,Busto Arsizio v.Magenta,8.850115752092071,45.610736040012604,METEO,L,de00aff9-5971-4ccb-acf1-62eb6cbd857b
525,Corsico v.le Italia,9.097410841871474,45.43610851009912,METEO,L,1bd53613-0bd6-4ba2-b66b-eb2071226896
535,Lacchiarella v.Molise,9.134517264199278,45.32451741284727,METEO,L,4d84c096-f786-45e4-9702-3e9040295e32
646,Como Villa Gallia,9.06697137484454,45.81504286011291,METEO,L,fc6a1592-88f6-43da-b4f0-8e9e558cc4a7
653,Brescia v.Ziziola,10.218463502801265,45.51455919056731,METEO,L,0d51b50c-18e6-4355-9c1d-918b70842062
654,Sarezzo v.Minelli,10.205090218837002,45.64962671224069,METEO,L,7cb05daf-ea28-41a0-bf26-7f1a1a804770
656,Gambara v.Parma,10.299119496064078,45.24954362474624,METEO,L,3901cdd1-9f59-4e86-8c4c-7a2f6fe6e96b
583,Bergamo v.Meucci,9.643650579461385,45.69103740547214,METEO,L,da573733-eec4-446b-b7ab-39db2a410800
586,Costa Volpino v.Nazionale,10.09706172418631,45.82715793876258,METEO,L,50a66230-d958-40c2-b03a-eb665df92849
594,Bergamo v.Goisis,9.688958745309764,45.715912469852206,METEO,L,4feb8ce3-6075-4897-9217-7cd60010b514
596,Osio Sotto v.per Levate,9.611737821812373,45.62055567939559,METEO,L,da609f91-75ef-4777-9e89-91b6fde76d37
573,Colico v.La Madoneta,9.384687247651794,46.1381409051264,METEO,L,631f2db7-0e35-4051-b7a6-2ecb1d3e320e
575,Nibionno v.della Chiesa,9.265020964805544,45.751111261617815,METEO,L,007d29cd-842d-4452-954e-2746269e27cf
572,Morbegno v.Cortivacci,9.566179893984474,46.132282960003735,METEO,L,590cb247-0e2c-4e65-bf23-b5e7c4059f1f
595,Filago v.Don Milani,9.556084255790864,45.63386450908066,METEO,L,479d3efc-4236-4666-a4ea-9cee86d23fa4
629,Crema v.XI febbraio,9.703945513613167,45.366309078194334,METEO,L,2bbd473d-49c1-4255-8054-efa28115ec72
677,Cremona Via Fatebenefratelli,10.043836158369393,45.14254063221695,METEO,L,e5662d47-1fa0-470f-9ff4-251c434231f9
502,Milano v.Juvara,9.222315138737468,45.473225708577175,METEO,L,c80c563a-545d-454e-a349-50c695792ce9
1514,Carenno centro sportivo,9.46596663838796,45.80098941456421,METEO,L,dae196cc-565c-41d8-a820-ca075a216a97
1518,Dubino La Piazza,9.458129833044824,46.16725552938442,METEO,L,b8c3e83f-df12-4ae9-972d-dfe81b202d74
1551,Premana v.Luciani papa,9.419868861151054,46.05189415058028,METEO,L,19cb01ea-f252-4fc5-97a8-45982b587d0d
1556,Prata Camportaccio Pratella,9.41394072044542,46.29260494827081,METEO,L,55b7a422-3fc2-4b3b-8744-bec2bae6caeb
1560,Padenghe sul Garda v.Fondrini,10.50610692701177,45.51828413462338,METEO,L,a4ba7b60-9b0c-4afa-bb00-372b91d42f13
1561,Porto Ceresio campo sportivo,8.892594109920587,45.897700263622355,METEO,L,ff95960e-364a-4c75-8f63-c3cc10ff3292
1559,Dervio v.S.Cecilia,9.305394454627988,46.06896181724546,METEO,L,2996778a-0454-4947-b7ac-28229964fe86
1651,Morbegno eliporto,9.584336490055616,46.136628659664694,METEO,L,65d94458-987b-4a1c-87a2-0817aab9fc92
1650,Bormio eliporto,10.366023313195862,46.45369821669339,METEO,L,6995a43b-e8db-4495-b8df-bdafaec86dba
1652,Tirano eliporto,10.182280729237092,46.218166183274214,METEO,L,e5462aca-4ead-4a19-a098-c0ade755169d
1656,Casalmaggiore campo sportivo,10.41505894979264,44.99603600446388,METEO,L,94c8679b-00e2-4d91-b325-07e7a55b592e
1657,Mariano Comense campo sportivo,9.177769051025914,45.68488149188723,METEO,L,c94734cd-b372-4bcb-9dbc-a8ff6ec235ce
1659,Mornico al Serio campo sportivo,9.801958293333914,45.593149797512346,METEO,L,fef718d4-337c-4c99-a680-a4ea80b68c7e
13,Valdidentro Cancano,10.316821804332077,46.514447363313245,METEO,L,ae13ad85-9c7c-4bd8-b05b-b92e340adf8b
14,Valfurva S. Caterina,10.494659427896742,46.412148011196464,METEO,L,6e7a20a2-b969-43da-9d96-34ed90c80611
104,Segrate Milano Due,9.26512999260201,45.50206407454183,METEO,L,1809a1c8-1037-493c-ad41-eb77da665bee
109,Sant'Angelo Lodigiano,9.37965968313856,45.26066731979222,METEO,L,b5bf1b33-8bc5-4c7f-bf9f-49492556e23a
115,Ispra tetto,8.614601410385973,45.8142505176502,METEO,L,09705cfa-bee3-400a-bf92-614db85e6dcf
1890,Tavernole sul Mella Monte Guglielmo,10.175407094582125,45.75389593743312,METEO,L,18c9d457-78fb-4f88-8064-040391821606
1891,Porto Valtravaglia San Michele,8.713738581276651,45.94458167053537,METEO,L,029b0d51-a8a3-42bd-9960-22037f0b21b7
117,Edolo Ist.Meneghini,10.333392938696818,46.17572375017687,METEO,L,60f75b87-b21a-4048-9843-939b2bdee646
128,Capralba,9.645524773488086,45.44483042325703,METEO,L,26099da4-6e4c-40fb-a62c-0a3a0a81889b
130,Brescia ITAS Pastori,10.261382196949356,45.526145786352885,METEO,L,d6018903-c6aa-4bb8-b713-888d06b5b58a
135,Vertemate con Minoprio villa,9.085551716901774,45.71833578979237,METEO,L,7f6cbc25-885a-467f-8227-b1ec950b5549
205,Montevecchia cascina Butto,9.383874990148637,45.70479776881362,METEO,L,b4f126f3-3c8b-4b3f-b19b-84010443139c
3,Sondalo Le Prese,10.354811516997314,46.35017157750056,METEO,L,afa03431-ec3b-47f3-8e3a-acf1721dff93
1508,Lainate SP 109,9.048190135820384,45.574091162538046,METEO,L,cb5e00ab-b252-4f70-ba4c-81dbc152c58a
1509,Paderno Dugnano Palazzolo Parco Borghetto,9.157732676006336,45.5831374605486,METEO,L,722d3d3e-c577-4290-8c29-e14038e41ecf
1363,Golasecca Miorina misuratore,8.648921285325104,45.69666750450433,METEO,L,d7cb71ea-f59e-4cf4-9600-b62554d936bb
1562,Verceia Campo sportivo,9.455461718548348,46.19867642280887,METEO,L,5953ed7e-1974-4cac-bb05-c5177d532f50
1425,Milano Niguarda,9.192224195239163,45.525801944929476,METEO,L,4bb965bf-5582-4fda-920a-57b01e348f70
884,Cuveglio,8.742764505384635,45.90332054442589,METEO,L,1ae34e55-93b7-4634-9b4c-22f9d9306f1b
885,Arcisate,8.890542676800244,45.84610717798399,METEO,L,fc4dfd62-7f38-401a-9618-fa4a22e52193
904,Paisco Loveno,10.296934209142101,46.07860776076735,METEO,L,2fb5c3cf-4902-46ed-8a9f-ea9f2642bdb3
876,Caino,10.32222236530351,45.609716699915786,METEO,L,f95e2626-b386-491a-8d4b-bce810e608a9
902,Barni,9.26610166966047,45.90527135174118,METEO,L,b90522dd-9975-43e9-b5e5-91de9de0e4bc
905,Cevo,10.377774775825152,46.080550839800345,METEO,L,1303dcc9-1b13-41f6-8546-6f0fbb9a7a0e
1680,Vilminore di Scalve Presolana,10.041578002405918,45.98117244427475,METEO,L,76529934-6026-4279-a4a7-2f24f943c552
23,Chiesa in Valmalenco S.Giuseppe,9.829828867286842,46.30629072250093,METEO,L,b899ef73-bf6b-48f2-b7ee-6defc7c39136
29,Chiesa in Valmalenco Funivia Bernina,9.863699890856447,46.29075801339412,METEO,L,90beeb70-9846-46cb-8172-6f7566149a44
30,Lanzada Campo Moro,9.927516632514688,46.30575597591281,METEO,L,829ce9bb-3316-45e7-90dc-422fe4eb657c
33,Lanzada Ganda,9.884492288726006,46.270223168372866,METEO,L,4bfffe10-9f07-4cde-b142-dd2cd780f878
163,Padenghe sul Garda,10.506631838137002,45.50437040528677,METEO,L,f8cab734-a3b1-4694-9d48-b959530c0960
1087,Edolo via Oglio,10.304142464809734,46.17148915790521,METEO,L,64642ee4-56c2-48a4-aad5-0a2dc0f03ad6
1088,Ottobiano via Manzoni,8.83089984144416,45.14939125558276,METEO,L,712c8cf8-41ba-48a6-a69a-d772c0f7730d
1089,Villanterio via Roma,9.361597709879378,45.216294277346925,METEO,L,3251b388-9209-4c64-b478-4ffccadfe129
582,Bergamo v.S.Giorgio,9.677286764680007,45.67931285015467,METEO,L,cf0d19c0-7c4c-43a5-9ecf-b4ca70ad26a3
584,Bergamo v.Garibaldi,9.66124914606551,45.69568034432694,METEO,L,abfb7f20-c947-463f-aa8e-26c0bb4fa893
564,Erba v. Battisti,9.221779204488435,45.808573806922965,METEO,L,88360733-7a66-4ad6-a2a3-12e7626b15a7
562,Mariano Comense v.le Lombardia,9.180657768638271,45.68865731381679,METEO,L,f4f17dc2-5ce4-4aa7-9e17-dced84956b86
574,Lecco v. Amendola,9.395577066893223,45.850191194578535,METEO,L,5b909c23-42a3-4aba-9626-3ffebbad902c
578,Varenna v.Polvani,9.285304059583972,46.00942283474235,METEO,L,a376ace8-af13-482c-b359-e198a669ad22
